Fecha;NroInscripcion;Matricula;Tpcm;SnkComerciante;Agrupacion;Acto;Libro;Tipo Documento;SnkActo
18/01/2018;3419;551591;1;17991;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3420;606557;1;8233;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3421;572051;1;3774;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3422;503369;1;1632;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3423;503369;1;1632;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3424;425759;12;120;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3425;425759;12;120;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
18/01/2018;3426;605914;1;5421;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3427;573446;12;20409;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3428;606531;1;19589;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3429;606531;1;19589;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3430;610556;97;10127;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;ACTA;190
18/01/2018;3431;606600;12;8654;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3432;606600;12;8654;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3433;606532;1;4208;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3434;606532;1;4208;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3435;247462;12;22856;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3436;457356;12;27899;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3437;606533;1;12225;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3438;606533;1;12225;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3439;417319;12;15181;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3440;575578;1;24605;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3441;575578;1;24605;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3442;606601;12;10431;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3443;606601;12;10431;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3444;578265;12;26524;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3445;417316;12;15182;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3446;372451;12;15215;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3447;606398;1;26886;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3448;606398;1;26886;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3449;606604;12;13864;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3450;606534;1;21347;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3451;468982;12;5930;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3452;606534;1;21347;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3453;606535;1;11723;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3454;606535;1;11723;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3455;569869;1;13978;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3456;569869;1;13978;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3457;606536;1;22064;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3458;606536;1;22064;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3459;606607;1;22356;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3460;606607;1;22356;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3461;496736;1;18964;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3462;606538;1;18783;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3463;606538;1;18783;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3464;606539;1;257;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3465;606539;1;257;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3466;606611;12;18112;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3467;606611;12;18112;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3468;607968;97;3400;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;EXTRACTO DE ACTA;190
18/01/2018;3469;558242;1;24612;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3470;606614;1;23603;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3471;567425;1;23604;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3472;606616;12;312;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3473;606542;1;25218;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3474;606542;1;25218;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3475;606541;1;515;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3476;606541;1;515;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3477;606620;12;15415;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3478;606620;12;15415;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3479;247462;12;22856;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3480;606543;1;29145;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3481;506146;1;210;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3482;506146;1;210;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3483;606543;1;29145;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3484;606621;1;20151;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3485;606544;1;25088;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3486;606544;1;25088;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3487;606624;1;24671;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3488;165670;1;9952;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3489;606629;12;15375;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3490;336074;3;18529;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3491;336074;3;18529;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3492;501416;12;27553;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3493;501416;12;27553;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3494;512590;1;11680;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3495;512590;1;11680;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3496;390173;1;28139;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3497;606633;1;28723;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3498;606634;1;3839;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3499;463285;12;8328;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;ACTA;48
18/01/2018;3500;605975;1;21540;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3501;605975;1;21540;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3502;606557;1;8233;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3503;577965;12;9477;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;DOCUMENTO PRIVADO;48
18/01/2018;3504;606555;1;25503;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3505;606555;1;25503;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3506;471437;1;641;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3507;471437;1;641;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3508;552941;1;22657;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3509;413892;1;28771;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3510;606638;1;10393;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3511;606551;1;9344;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3512;606551;1;9344;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3513;600930;1;1775;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3514;606560;1;12956;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3515;606560;1;12956;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3516;606691;1;1748;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3517;635071;98;20230;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3518;524217;1;13311;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3519;524217;1;13311;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3520;298196;1;19438;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3521;606641;12;10071;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3522;606641;12;10071;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3523;499037;1;24449;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3524;31476;1;18040;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3525;31476;1;18040;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3526;582478;1;14031;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3527;582478;1;14031;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3528;606562;1;19766;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3529;606562;1;19766;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3530;606644;12;15298;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3531;606644;12;15298;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3532;606645;1;16877;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3533;321376;12;9831;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3534;606646;12;348;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3535;606647;12;18963;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3536;606648;12;27565;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3537;435630;1;21116;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3538;435630;1;21116;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3539;606650;12;14381;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3540;606338;1;3323;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3541;606654;12;25013;MATRICULA COMERCIANTE;9 - MATRICULA COMERCIANTE PERSONA JURIDICA;15 - DE LOS MATRICULADOS;FORMULARIO;175
18/01/2018;3542;476609;12;6643;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3543;582153;1;14424;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3544;606658;1;1739;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3545;506438;12;16709;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3546;606564;1;27293;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3547;606564;1;27293;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3548;606563;1;13004;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3549;606563;1;13004;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3550;22197;12;21458;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3551;598852;1;11411;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3552;598852;1;11411;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3553;606659;1;27959;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3554;606567;1;17994;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3555;606567;1;17994;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3556;606053;1;28253;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3557;595840;12;27342;OTROS ACTOS;32 - MUTACIONES COMERCIANTE LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;393
18/01/2018;3558;595840;12;27342;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3559;606053;1;28253;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3560;467244;1;27477;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3561;467244;1;27477;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3562;606332;1;20955;OTROS ACTOS;33 - MUTACIONES ESTABLECIMIENTOS DE COMERCIO LIBRO 15;15 - DE LOS MATRICULADOS;COMUNICACIÓN;400
18/01/2018;3563;517618;1;11990;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3564;606572;1;19410;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3565;606572;1;19410;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3566;588384;1;11424;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
18/01/2018;3567;588384;1;11424;CANCELACION-P NATURAL;2 - CANCELACION MATRICULA COMERCIANTE;15 - DE LOS MATRICULADOS;COMUNICACIÓN;48
18/01/2018;3568;606664;1;29226;MATRICULA COMERCIANTE;1 - MATRICULA COMERCIANTE PERSONA NATURAL;15 - DE LOS MATRICULADOS;FORMULARIO;21
18/01/2018;3569;606664;1;29226;MATRICULA ESTABLECIMIENTO;8 - MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;FORMULARIO;161
18/01/2018;3570;594885;1;14248;CANCELACION ESTABLECIMIENTO;10 - CANCELACION MATRICULA ESTABLECIMIENTO DE COMERCIO;15 - DE LOS MATRICULADOS;COMUNICACIÓN;190
